vir_A,vir_B,distance,cov
ASV_267,ASV_540,0.3220338983050847,0.0506133110185534
ASV_40,ASV_540,0.3474576271186441,-0.0055459589303708
ASV_392,ASV_540,0.3983050847457627,0.0195237186866736
ASV_371,ASV_540,0.3559322033898305,0.0784455508892898
ASV_441,ASV_540,0.3135593220338983,0.099540205555573
ASV_226,ASV_540,0.3898305084745763,0.00816930810202979
ASV_437,ASV_540,0.3474576271186441,0.249627347178622
ASV_234,ASV_472,0.09322033898305085,0.158211331879717
ASV_456,ASV_472,0.3050847457627119,0.0431454458375662
ASV_472,ASV_565,0.3728813559322034,0.0262981905987497
ASV_305,ASV_472,0.4067796610169492,0.104593237700584
ASV_472,ASV_729,0.3474576271186441,0.022815587538821
ASV_189,ASV_472,0.3389830508474576,-0.0109971790244755
ASV_165,ASV_472,0.3559322033898305,0.0645731675111925
ASV_392,ASV_472,0.3983050847457627,0.0324245688143081
ASV_380,ASV_472,0.3728813559322034,0.0975602607687526
ASV_174,ASV_472,0.3728813559322034,0.0173873418294422
ASV_245,ASV_472,0.2711864406779661,0.0289573577798655
ASV_444,ASV_472,0.2711864406779661,0.168884841388971
ASV_472,ASV_639,0.2966101694915254,0.0977716037418674
ASV_113,ASV_234,0.07627118644067797,0.00463071617711042
ASV_113,ASV_307,0.0847457627118644,0.0346480586451561
ASV_113,ASV_161,0.1694915254237288,0.0436286763067907
ASV_113,ASV_57,0.2542372881355932,0.0141660453921622
ASV_113,ASV_151,0.3305084745762712,0.136302753228018
ASV_113,ASV_560,0.3559322033898305,0.0107069849178959
ASV_113,ASV_38,0.2966101694915254,0.0349101949540617
ASV_113,ASV_39,0.4067796610169492,0.0505152997481902
ASV_113,ASV_277,0.4067796610169492,0.00938554586012788
ASV_290,ASV_421,0.07627118644067797,0.051308424143445
ASV_241,ASV_290,0.0847457627118644,0.00783226479472063
ASV_290,ASV_381,0.06779661016949153,0.276606401535763
ASV_290,ASV_360,0.059322033898305086,-0.00138342963719851
ASV_290,ASV_369,0.2542372881355932,0.0578670108663097
ASV_290,ASV_748,0.2457627118644068,0.00374552401146225
ASV_290,ASV_298,0.4322033898305085,0.0153589255941057
ASV_290,ASV_449,0.4406779661016949,0.0416646470186198
ASV_290,ASV_622,0.3474576271186441,0.0568723022258487
ASV_230,ASV_290,0.3559322033898305,0.0300420846893337
ASV_286,ASV_290,0.3644067796610169,0.0133537338057004
ASV_285,ASV_290,0.3474576271186441,0.0973949385263359
ASV_290,ASV_391,0.3644067796610169,0.0373106764088915
ASV_165,ASV_290,0.3559322033898305,0.178582292282389
ASV_290,ASV_299,0.3728813559322034,0.0685508777714903
ASV_290,ASV_39,0.423728813559322,0.112697573054789
ASV_136,ASV_290,0.3135593220338983,0.0100101578850838
ASV_290,ASV_78,0.3728813559322034,0.107640186855133
ASV_195,ASV_290,0.4661016949152542,0.0437670654717828
ASV_290,ASV_433,0.3813559322033898,0.180088370257638
ASV_115,ASV_342,0.059322033898305086,0.0211240776715689
ASV_115,ASV_234,0.05084745762711865,0.0788293828205892
ASV_115,ASV_76,0.07627118644067797,0.0222219088563246
ASV_115,ASV_369,0.2627118644067797,0.0480834408829691
ASV_115,ASV_333,0.23728813559322035,-0.0402154739908702
ASV_115,ASV_212,0.3389830508474576,-0.03476369476658
ASV_115,ASV_141,0.3813559322033898,-0.0115071381528662
ASV_115,ASV_284,0.3305084745762712,0.0336661469199617
ASV_115,ASV_22,0.3305084745762712,0.0695473683045894
ASV_115,ASV_72,0.3983050847457627,-0.00654420068907438
ASV_115,ASV_368,0.4152542372881356,0.0570725894854171
ASV_115,ASV_78,0.3728813559322034,0.0262764237471731
ASV_115,ASV_127,0.4491525423728814,9.83410898083542e-4
ASV_115,ASV_266,0.3220338983050847,-0.0237443668517822
ASV_115,ASV_120,0.3305084745762712,0.0434886944819458
ASV_115,ASV_363,0.3220338983050847,0.0536895059338577
ASV_115,ASV_433,0.3898305084745763,0.15654468092119
ASV_360,ASV_659,0.059322033898305086,0.144051739591227
ASV_488,ASV_659,0.07627118644067797,0.241796904842233
ASV_659,ASV_787,0.2288135593220339,0.042254915030577
ASV_507,ASV_659,0.19491525423728814,0.0451583287910459
ASV_622,ASV_659,0.3644067796610169,0.235046076416231
ASV_659,ASV_822,0.3728813559322034,0.0807420452434909
ASV_303,ASV_659,0.3644067796610169,0.0142211615950369
ASV_399,ASV_421,0.0423728813559322,0.133296943796573
ASV_421,ASV_748,0.288135593220339,0.014800824907849
ASV_333,ASV_421,0.2457627118644068,0.106616581407265
ASV_238,ASV_421,0.3050847457627119,0.0380191743617821
ASV_298,ASV_421,0.4322033898305085,0.0229595398422196
ASV_421,ASV_449,0.423728813559322,0.626638034920325
ASV_421,ASV_865,0.4322033898305085,0.288276997594311
ASV_346,ASV_421,0.3220338983050847,0.234967044025652
ASV_421,ASV_545,0.3389830508474576,0.0731936427124799
ASV_325,ASV_421,0.3389830508474576,0.0635010632498818
ASV_108,ASV_421,0.4322033898305085,0.136989460252071
ASV_421,ASV_520,0.3389830508474576,0.0433450602117989
ASV_124,ASV_421,0.2627118644067797,0.0280518882512277
ASV_249,ASV_421,0.2288135593220339,0.00491355474438723
ASV_363,ASV_421,0.3305084745762712,0.0214663612774017
ASV_421,ASV_433,0.3898305084745763,0.033717625585712
ASV_399,ASV_615,0.3305084745762712,0.0744568996178641
ASV_399,ASV_865,0.4067796610169492,0.119535999948902
ASV_399,ASV_729,0.3389830508474576,0.00486237753969704
ASV_262,ASV_399,0.3728813559322034,0.0742413277071489
ASV_102,ASV_399,0.3728813559322034,0.0078118811743435
ASV_61,ASV_76,0.05084745762711865,0.00110096458322778
ASV_57,ASV_61,0.22033898305084745,-0.0320192326569401
ASV_154,ASV_61,0.3220338983050847,0.0107589740005207
ASV_284,ASV_61,0.3474576271186441,0.0433648346253519
ASV_106,ASV_61,0.3474576271186441,0.0235832759960039
ASV_61,ASV_78,0.4067796610169492,0.00614017143949558
ASV_214,ASV_488,0.03389830508474576,-0.0182481142400168
ASV_214,ASV_84,0.0423728813559322,0.0438728826265816
ASV_117,ASV_214,0.16101694915254236,0.058127055093287
ASV_214,ASV_787,0.23728813559322035,0.00528650716226375
ASV_214,ASV_331,0.3220338983050847,-0.0401209368191134
ASV_169,ASV_214,0.3728813559322034,0.00584500883141034
ASV_214,ASV_303,0.3813559322033898,-0.0281917497201844
ASV_214,ASV_605,0.3220338983050847,0.107691949158218
ASV_342,ASV_561,0.05084745762711865,0.042692662380792
ASV_146,ASV_342,0.2966101694915254,0.0124315882588169
ASV_157,ASV_342,0.22033898305084745,0.0277432993948487
ASV_116,ASV_342,0.3728813559322034,0.00713220576147744
ASV_342,ASV_346,0.3220338983050847,0.263106602760383
ASV_342,ASV_368,0.3728813559322034,0.113640898859679
ASV_236,ASV_241,0.06779661016949153,0.117660123152817
ASV_236,ASV_406,0.059322033898305086,-0.0217698414018541
ASV_236,ASV_653,0.3135593220338983,0.00826715195141592
ASV_236,ASV_336,0.3559322033898305,0.0115658680936288
ASV_198,ASV_236,0.3559322033898305,-0.00426164082687622
ASV_236,ASV_31,0.3474576271186441,0.0736204784039333
ASV_236,ASV_73,0.3474576271186441,0.0385923763792168
ASV_100,ASV_236,0.423728813559322,0.034281279710594
ASV_236,ASV_300,0.2966101694915254,0.034569135523288
ASV_234,ASV_410,0.288135593220339,-0.0276203820064962
ASV_234,ASV_456,0.3135593220338983,-0.0296867806626484
ASV_234,ASV_729,0.3135593220338983,0.0935724688732572
ASV_234,ASV_822,0.3559322033898305,0.108404710349261
ASV_234,ASV_392,0.3728813559322034,0.0545992336345325
ASV_234,ASV_72,0.3983050847457627,0.0181693354815392
ASV_234,ASV_380,0.3305084745762712,0.00652385165700864
ASV_123,ASV_234,0.3644067796610169,0.191851322987163
ASV_234,ASV_591,0.3813559322033898,0.118092136164876
ASV_234,ASV_433,0.3644067796610169,0.0596642631408702
ASV_59,ASV_76,0.0423728813559322,0.0718712725831985
ASV_360,ASV_59,0.05084745762711865,0.00672007922847784
ASV_59,ASV_84,0.0423728813559322,0.123004619155564
ASV_369,ASV_59,0.2711864406779661,0.048238179604452
ASV_502,ASV_59,0.3728813559322034,0.0174583803126594
ASV_54,ASV_59,0.3474576271186441,0.145925328370973
ASV_218,ASV_59,0.3644067796610169,0.0289013325770712
ASV_46,ASV_59,0.3728813559322034,0.0101172227715299
ASV_299,ASV_59,0.3728813559322034,0.0224341903791806
ASV_59,ASV_631,0.3220338983050847,0.0896179572956545
ASV_195,ASV_59,0.4406779661016949,0.0404585365836523
ASV_503,ASV_59,0.22033898305084745,0.0190774311164938
ASV_307,ASV_409,0.05084745762711865,0.0505135668353972
ASV_409,ASV_600,0.3220338983050847,0.0574189036214663
ASV_409,ASV_522,0.4491525423728814,0.0438134511829457
ASV_409,ASV_770,0.2033898305084746,0.032252650997469
ASV_409,ASV_479,0.3474576271186441,5.21956104828109e-4
ASV_76,ASV_92,0.03389830508474576,0.0463943522629855
ASV_369,ASV_76,0.288135593220339,0.158479278421943
ASV_209,ASV_76,0.13559322033898305,0.0890048619923928
ASV_368,ASV_76,0.3728813559322034,-0.0140015303311821
ASV_136,ASV_76,0.3220338983050847,0.0237587044456534
ASV_277,ASV_76,0.4067796610169492,0.15943448352201
ASV_76,ASV_78,0.3898305084745763,0.116363056961092
ASV_241,ASV_563,0.05084745762711865,-0.00114286644600103
ASV_241,ASV_360,0.06779661016949153,0.0334505024934569
ASV_241,ASV_369,0.2966101694915254,0.0384428413817647
ASV_241,ASV_748,0.3050847457627119,0.00935603139043933
ASV_241,ASV_622,0.3389830508474576,0.0464647657282863
ASV_241,ASV_73,0.3220338983050847,-0.00349809190469072
ASV_241,ASV_392,0.3644067796610169,0.0734011405418606
ASV_241,ASV_300,0.2966101694915254,0.137828945566593
ASV_241,ASV_245,0.2627118644067797,-0.0215365325723984
ASV_241,ASV_274,0.2627118644067797,0.0239818336883414
ASV_381,ASV_561,0.059322033898305086,0.0780134184388157
ASV_436,ASV_561,0.3474576271186441,0.18918024661615301
ASV_411,ASV_561,0.4067796610169492,0.136073387212804
ASV_54,ASV_561,0.3474576271186441,0.0709906859235339
ASV_487,ASV_561,0.3220338983050847,0.0982379892810498
ASV_396,ASV_561,0.3050847457627119,0.00637759954838202
ASV_360,ASV_563,0.03389830508474576,0.0833556245710874
ASV_369,ASV_563,0.2796610169491525,0.012771878498512
ASV_440,ASV_563,0.16101694915254236,0.0986550746906689
ASV_507,ASV_563,0.2288135593220339,0.0463706015382658
ASV_212,ASV_563,0.3474576271186441,0.077727047563709
ASV_563,ASV_574,0.2966101694915254,0.118535307400177
ASV_46,ASV_563,0.3983050847457627,0.0980694967559983
ASV_392,ASV_563,0.3728813559322034,0.0722219499390816
ASV_100,ASV_563,0.4152542372881356,0.0340145214461442
ASV_563,ASV_745,0.3559322033898305,0.0742654450644155
ASV_522,ASV_563,0.4576271186440678,0.0067984843888963
ASV_26,ASV_563,0.2542372881355932,0.129215773474045
ASV_307,ASV_360,0.059322033898305086,0.164367003637683
ASV_3,ASV_307,0.3305084745762712,0.0539361577494504
ASV_307,ASV_516,0.788135593220339,0.0505017484593481
ASV_136,ASV_307,0.3389830508474576,0.0209156105867895
ASV_307,ASV_479,0.3474576271186441,0.197166477420712
ASV_307,ASV_605,0.3220338983050847,-0.00228251786098654
ASV_332,ASV_406,0.1864406779661017,0.0405361662194346
ASV_406,ASV_560,0.3389830508474576,0.0342074785662606
ASV_406,ASV_920,0.3389830508474576,0.0835192031484082
ASV_134,ASV_406,0.3559322033898305,0.0383631149503598
ASV_406,ASV_89,0.3559322033898305,0.0117388138545585
ASV_369,ASV_381,0.2711864406779661,0.240611444808653
ASV_381,ASV_748,0.2966101694915254,0.115197724939631
ASV_381,ASV_411,0.3898305084745763,0.0911420773760589
ASV_381,ASV_944,0.3813559322033898,0.0125853315443666
ASV_372,ASV_381,0.4322033898305085,0.104070904311896
ASV_221,ASV_381,0.3389830508474576,0.312390689413788
ASV_1098,ASV_92,0.1694915254237288,0.018137938226327
ASV_333,ASV_92,0.2627118644067797,0.0277395852902739
ASV_298,ASV_92,0.4322033898305085,0.00126675298654103
ASV_865,ASV_92,0.4067796610169492,0.0192257046876832
ASV_411,ASV_92,0.3983050847457627,0.0176408513599969
ASV_354,ASV_92,0.3559322033898305,0.0233864164160728
ASV_73,ASV_92,0.3305084745762712,0.0398797392738685
ASV_118,ASV_92,0.3305084745762712,0.164036059660273
ASV_203,ASV_92,0.3389830508474576,0.0332033254023326
ASV_92,ASV_944,0.3728813559322034,0.0673687469725937
ASV_266,ASV_92,0.3050847457627119,0.0680760576671603
ASV_235,ASV_92,0.2457627118644068,2.34042525335043e-4
ASV_265,ASV_360,0.1694915254237288,0.0790339035488232
ASV_336,ASV_360,0.3474576271186441,0.0782400670111715
ASV_360,ASV_502,0.3728813559322034,0.0306808593380676
ASV_100,ASV_360,0.4322033898305085,0.144128157815369
ASV_245,ASV_360,0.2542372881355932,0.0702637950356473
ASV_19,ASV_488,0.3389830508474576,0.125326871441594
ASV_216,ASV_488,0.3050847457627119,0.116722869755799
ASV_488,ASV_50,0.3983050847457627,0.0151363228871253
ASV_488,ASV_570,0.3898305084745763,4.40058104381275e-4
ASV_83,ASV_84,0.1440677966101695,0.123937543290278
ASV_456,ASV_84,0.3389830508474576,0.0600146746359497
ASV_468,ASV_84,0.288135593220339,0.113763481431689
ASV_118,ASV_84,0.3474576271186441,0.0161482584489865
ASV_207,ASV_84,0.3813559322033898,0.022999665707685
ASV_100,ASV_84,0.4406779661016949,0.164426550114188
ASV_513,ASV_84,0.3983050847457627,0.30119537498873
ASV_127,ASV_84,0.4491525423728814,-0.0142166208144385
ASV_424,ASV_84,0.2288135593220339,0.0337179410744051
ASV_220,ASV_83,0.09322033898305085,0.0808133782223474
ASV_146,ASV_220,0.3050847457627119,0.153917322703931
ASV_220,ASV_431,0.3220338983050847,0.02080282882696
ASV_220,ASV_599,0.3559322033898305,-0.0270677683829413
ASV_220,ASV_258,0.3559322033898305,-0.00629256983885998
ASV_220,ASV_436,0.3559322033898305,0.0112675058077333
ASV_220,ASV_654,0.3898305084745763,0.00579522288939235
ASV_148,ASV_220,0.3813559322033898,0.0872508308563959
ASV_220,ASV_300,0.2627118644067797,0.0300507504751802
ASV_220,ASV_605,0.3135593220338983,0.00921581091614762
ASV_117,ASV_83,0.05084745762711865,0.083338164110233
ASV_117,ASV_332,0.1440677966101695,0.0464335818507243
ASV_117,ASV_298,0.4322033898305085,0.00613338442566358
ASV_117,ASV_237,0.3474576271186441,-0.0150112599579416
ASV_117,ASV_4,0.3050847457627119,-0.037590603402362
ASV_117,ASV_498,0.2966101694915254,-0.0108902914305685
ASV_117,ASV_247,0.3305084745762712,0.221482623133636
ASV_117,ASV_371,0.3474576271186441,0.0776337897904197
ASV_117,ASV_469,0.3644067796610169,0.00183834746310768
ASV_117,ASV_174,0.3135593220338983,-0.0299677947206128
ASV_117,ASV_300,0.2796610169491525,0.181898709901881
ASV_146,ASV_161,0.3305084745762712,0.16316762722052
ASV_161,ASV_298,0.4576271186440678,0.00782914622898817
ASV_161,ASV_19,0.2796610169491525,0.0402813165645048
ASV_118,ASV_161,0.3305084745762712,0.0574304052037642
ASV_161,ASV_40,0.3305084745762712,0.15632795295197
ASV_161,ASV_367,0.3389830508474576,0.0881130182686518
ASV_161,ASV_282,0.3220338983050847,0.0267806524862335
ASV_123,ASV_161,0.3898305084745763,0.0449321957530733
ASV_161,ASV_363,0.2966101694915254,0.0541385685601597
ASV_265,ASV_97,0.01694915254237288,0.161307358762862
ASV_265,ASV_83,0.00847457627118644,0.239209506054195
ASV_238,ASV_265,0.288135593220339,0.00470585060211462
ASV_265,ASV_449,0.4491525423728814,0.0133890524298419
ASV_265,ASV_462,0.3559322033898305,0.208272119750199
ASV_265,ASV_457,0.3728813559322034,0.0277573128285778
ASV_265,ASV_436,0.3644067796610169,0.00565747464103583
ASV_265,ASV_54,0.3559322033898305,0.0738054436580616
ASV_204,ASV_265,0.3135593220338983,0.0507653241025637
ASV_265,ASV_89,0.4152542372881356,0.0487924276816611
ASV_265,ASV_611,0.2542372881355932,0.202393583523417
ASV_265,ASV_532,0.2627118644067797,0.0136315466930397
ASV_265,ASV_300,0.288135593220339,0.220842798157138
ASV_671,ASV_97,0.3050847457627119,0.154352640914833
ASV_299,ASV_97,0.3474576271186441,0.128403372166366
ASV_239,ASV_97,0.3474576271186441,0.0104842226768714
ASV_72,ASV_97,0.3389830508474576,0.0211047994240992
ASV_151,ASV_83,0.3135593220338983,0.119613524577228
ASV_523,ASV_83,0.3474576271186441,0.0308146817975824
ASV_31,ASV_83,0.2711864406779661,0.00279203161811042
ASV_282,ASV_83,0.3305084745762712,0.0103092429513071
ASV_53,ASV_83,0.3135593220338983,0.145398710395493
ASV_351,ASV_83,0.3474576271186441,0.0102707575623545
ASV_174,ASV_83,0.3559322033898305,0.0143114766638556
ASV_300,ASV_83,0.2966101694915254,0.0809496964852757
ASV_274,ASV_83,0.2711864406779661,0.0263664533321962
ASV_120,ASV_83,0.2966101694915254,0.0408698293529147
ASV_131,ASV_93,0.19491525423728814,0.149022863486226
ASV_384,ASV_93,0.3305084745762712,0.0650061539348743
ASV_523,ASV_93,0.3389830508474576,0.137809090949854
ASV_262,ASV_93,0.3983050847457627,0.0138867707692591
ASV_4,ASV_93,0.3305084745762712,0.0226662384401168
ASV_221,ASV_93,0.3644067796610169,0.0460052487223816
ASV_743,ASV_93,0.3559322033898305,0.033279810094626
ASV_209,ASV_57,0.1694915254237288,0.164089769753651
ASV_131,ASV_57,0.1864406779661017,0.156319107257015
ASV_151,ASV_57,0.3050847457627119,0.114670628422405
ASV_57,ASV_783,0.3644067796610169,0.1090565946523
ASV_522,ASV_57,0.4576271186440678,0.0450490989278637
ASV_498,ASV_787,0.3474576271186441,0.0682986761186688
ASV_39,ASV_787,0.4152542372881356,0.310423852249869
ASV_787,ASV_86,0.423728813559322,0.173106942874462
ASV_520,ASV_787,0.3813559322033898,0.0498124562677278
ASV_369,ASV_748,0.07627118644067797,0.0428091336221636
ASV_369,ASV_622,0.3389830508474576,0.131183717296792
ASV_22,ASV_369,0.3474576271186441,0.0241197621088989
ASV_369,ASV_46,0.3389830508474576,0.0413881461890238
ASV_338,ASV_369,0.4067796610169492,0.100275291437641
ASV_369,ASV_78,0.4576271186440678,0.0502328128850463
ASV_195,ASV_369,0.3983050847457627,0.0125971032718923
ASV_300,ASV_369,0.3474576271186441,0.0321912731671806
ASV_256,ASV_369,0.2711864406779661,0.368999222020545
ASV_1098,ASV_748,0.23728813559322035,0.137136782494278
ASV_449,ASV_748,0.3983050847457627,0.0279093238831536
ASV_727,ASV_748,0.2966101694915254,0.135861713080772
ASV_748,ASV_865,0.4152542372881356,0.0799554726713184
ASV_721,ASV_748,0.3644067796610169,0.0154619480901345
ASV_368,ASV_748,0.4152542372881356,0.0423541933997489
ASV_745,ASV_748,0.3983050847457627,0.27110035568919
ASV_715,ASV_748,0.3389830508474576,0.253949817889069
ASV_433,ASV_748,0.3559322033898305,0.0120874053367119
ASV_305,ASV_572,0.3389830508474576,0.0193741290094683
ASV_258,ASV_572,0.3474576271186441,0.0767735907008512
ASV_40,ASV_572,0.3389830508474576,0.0196476564516225
ASV_520,ASV_572,0.3474576271186441,0.0576182239074493
ASV_437,ASV_572,0.3559322033898305,0.0259534304806694
ASV_49,ASV_572,0.2288135593220339,0.0232694926518114
ASV_424,ASV_572,0.23728813559322035,0.0140662095571602
ASV_209,ASV_298,0.423728813559322,0.0322086807005223
ASV_19,ASV_209,0.2966101694915254,0.0243968263985987
ASV_209,ASV_539,0.3728813559322034,0.0731136351310382
ASV_209,ASV_436,0.3644067796610169,0.0709865318539019
ASV_141,ASV_209,0.3559322033898305,0.0045053920771459
ASV_209,ASV_38,0.2966101694915254,0.169919337266029
ASV_209,ASV_31,0.2966101694915254,0.110243843795957
ASV_209,ASV_73,0.3389830508474576,0.104974133704002
ASV_209,ASV_78,0.3898305084745763,3.71796685915693e-5
ASV_209,ASV_300,0.2288135593220339,0.0624143122822444
ASV_120,ASV_209,0.2796610169491525,0.00430968880796978
ASV_237,ASV_332,0.3305084745762712,0.0194689848447896
ASV_331,ASV_332,0.3135593220338983,0.140948290909589
ASV_332,ASV_54,0.3813559322033898,0.00230581110708317
ASV_332,ASV_524,0.3474576271186441,0.12483577563123
ASV_123,ASV_332,0.3898305084745763,0.0194814368737271
ASV_332,ASV_416,0.22033898305084745,0.0357737119363461
ASV_131,ASV_19,0.2542372881355932,0.0664450881051163
ASV_131,ASV_783,0.2966101694915254,0.0116988572879846
ASV_131,ASV_24,0.3644067796610169,0.0252962431874281
ASV_131,ASV_72,0.3474576271186441,0.0521377431013063
ASV_131,ASV_487,0.3050847457627119,0.101205281035246
ASV_131,ASV_226,0.3644067796610169,0.0816850141395542
ASV_131,ASV_174,0.3305084745762712,0.00271402594595752
ASV_131,ASV_770,0.23728813559322035,0.0169842332464225
ASV_440,ASV_765,0.07627118644067797,0.153030946692818
ASV_238,ASV_440,0.2966101694915254,0.0602934710370365
ASV_151,ASV_440,0.2966101694915254,0.0504560221209749
ASV_427,ASV_440,0.2966101694915254,0.169402086817832
ASV_440,ASV_770,0.22033898305084745,0.209886095751323
ASV_440,ASV_479,0.2966101694915254,0.0815844500039606
ASV_727,ASV_765,0.3220338983050847,0.032202485706228
ASV_431,ASV_765,0.3305084745762712,0.0495617083128159
ASV_551,ASV_765,0.3389830508474576,0.10617223901308
ASV_574,ASV_765,0.3220338983050847,0.0249717003865486
ASV_338,ASV_765,0.4152542372881356,3.18735406016291e-4
ASV_743,ASV_765,0.3305084745762712,0.00544400172185613
ASV_765,ASV_770,0.2457627118644068,0.14523459201703
ASV_393,ASV_765,0.23728813559322035,0.0322738118380901
ASV_507,ASV_653,0.3135593220338983,0.0450745883101208
ASV_460,ASV_507,0.3474576271186441,0.0610248885765721
ASV_507,ASV_523,0.3813559322033898,0.0798064920242721
ASV_198,ASV_507,0.3220338983050847,0.195233411732293
ASV_50,ASV_507,0.4067796610169492,0.0448084580669581
ASV_507,ASV_662,0.3644067796610169,0.215241409082167
ASV_221,ASV_507,0.3474576271186441,0.00584676443853163
ASV_507,ASV_743,0.3813559322033898,0.232733088571473
ASV_507,ASV_591,0.4067796610169492,0.282436690219954
ASV_507,ASV_745,0.3644067796610169,0.00756597466807371
ASV_1098,ASV_615,0.3305084745762712,0.0444359817424807
ASV_1098,ASV_625,0.3050847457627119,0.073379140188737
ASV_1098,ASV_216,0.3474576271186441,0.0371797577977574
ASV_1098,ASV_468,0.3474576271186441,0.0536417727750218
ASV_1,ASV_1098,0.3728813559322034,0.0949698552502126
ASV_1098,ASV_662,0.3728813559322034,0.0930703208611369
ASV_1098,ASV_898,0.2457627118644068,0.0506856304797173
ASV_146,ASV_456,0.3898305084745763,0.060627363882632
ASV_146,ASV_210,0.3813559322033898,0.0213798541901166
ASV_146,ASV_258,0.3813559322033898,0.0154281638165051
ASV_146,ASV_339,0.3474576271186441,0.188221432506662
ASV_146,ASV_223,0.3728813559322034,0.208713503529248
ASV_146,ASV_346,0.3813559322033898,0.064805043264665
ASV_146,ASV_50,0.4067796610169492,0.0374039402322205
ASV_146,ASV_631,0.3728813559322034,0.0369262725011944
ASV_318,ASV_671,0.3389830508474576,0.0110199786781019
ASV_600,ASV_671,0.2796610169491525,0.0287627723609423
ASV_671,ASV_724,0.2711864406779661,0.0572925781024444
ASV_392,ASV_671,0.2288135593220339,0.0491437416867993
ASV_551,ASV_653,0.3559322033898305,0.0223297525391052
ASV_523,ASV_653,0.3220338983050847,0.0186257968563483
ASV_653,ASV_920,0.3305084745762712,-0.0434483676903888
ASV_4,ASV_653,0.288135593220339,0.0599242215982362
ASV_338,ASV_653,0.3983050847457627,0.077716453313137
ASV_185,ASV_653,0.3983050847457627,0.0232679389432199
ASV_303,ASV_653,0.3389830508474576,0.210360861789597
ASV_591,ASV_653,0.3728813559322034,4.83671321809237e-4
ASV_653,ASV_898,0.2966101694915254,0.047647668625409
ASV_639,ASV_653,0.3389830508474576,0.0893772966393249
ASV_285,ASV_333,0.3220338983050847,0.170424077818738
ASV_333,ASV_729,0.2966101694915254,0.183533528389044
ASV_141,ASV_333,0.3305084745762712,0.0552189696728319
ASV_116,ASV_333,0.3305084745762712,0.149504039474213
ASV_308,ASV_333,0.3559322033898305,0.00109437578331362
ASV_333,ASV_532,0.23728813559322035,0.0223285765904935
ASV_249,ASV_333,0.2457627118644068,0.0453988352591228
ASV_333,ASV_363,0.2711864406779661,0.122394457806266
ASV_456,ASV_587,0.2966101694915254,0.285805446566648
ASV_389,ASV_587,0.4067796610169492,0.151253067921728
ASV_587,ASV_729,0.2796610169491525,0.034059824590611
ASV_203,ASV_587,0.3644067796610169,0.148436440916523
ASV_587,ASV_591,0.3728813559322034,0.116056782324031
ASV_587,ASV_770,0.23728813559322035,0.0487080047467624
ASV_587,ASV_898,0.1440677966101695,0.203050603843562
ASV_335,ASV_587,0.1694915254237288,0.0733127497706821
ASV_587,ASV_639,0.2288135593220339,0.0639627874258693
ASV_212,ASV_238,0.3135593220338983,0.047611207524805
ASV_238,ASV_368,0.3220338983050847,0.206562271932391
ASV_238,ASV_396,0.2627118644067797,0.0361713433907896
ASV_238,ASV_532,0.19491525423728814,0.0552728785566013
ASV_238,ASV_424,0.2033898305084746,0.0373265604454033
ASV_238,ASV_416,0.1694915254237288,0.0436252097829173
ASV_157,ASV_394,0.1016949152542373,0.189337456101015
ASV_157,ASV_237,0.4067796610169492,0.0898319946787326
ASV_157,ASV_331,0.3559322033898305,0.00335694626867697
ASV_157,ASV_631,0.3813559322033898,0.0557616079506962
ASV_157,ASV_478,0.3644067796610169,-0.0258101260698957
ASV_394,ASV_410,0.05084745762711865,0.120456972229805
ASV_394,ASV_456,0.13559322033898305,-0.036185860098773
ASV_305,ASV_394,0.3813559322033898,0.0389012142209768
ASV_394,ASV_599,0.3728813559322034,0.0923422375729798
ASV_394,ASV_502,0.3813559322033898,0.0635049284987821
ASV_394,ASV_634,0.3559322033898305,0.109428941792028
ASV_394,ASV_72,0.3644067796610169,0.0274120996548047
ASV_394,ASV_41,0.3305084745762712,0.00724429270053117
ASV_410,ASV_502,0.3898305084745763,0.620783827265367
ASV_410,ASV_589,0.288135593220339,0.11117805478923
ASV_380,ASV_410,0.3898305084745763,0.00574860008090639
ASV_410,ASV_631,0.3813559322033898,0.055095343963159
ASV_456,ASV_565,0.4406779661016949,0.0863678459051533
ASV_456,ASV_600,0.3559322033898305,0.272038370248564
ASV_305,ASV_456,0.3559322033898305,0.0184235342723429
ASV_456,ASV_729,0.3644067796610169,0.0724009408819982
ASV_346,ASV_456,0.3559322033898305,0.101118987521616
ASV_456,ASV_545,0.3644067796610169,0.0307016558583053
ASV_392,ASV_456,0.3644067796610169,0.0772067903775699
ASV_372,ASV_456,0.3983050847457627,0.0698037500440813
ASV_456,ASV_570,0.3389830508474576,0.308002965324442
ASV_351,ASV_456,0.3474576271186441,0.00506705720343353
ASV_456,ASV_631,0.3644067796610169,0.0129014032358887
ASV_456,ASV_591,0.4152542372881356,0.0475185618116582
ASV_627,ASV_783,0.3389830508474576,0.0720999791999174
ASV_389,ASV_627,0.3898305084745763,0.0230660803108862
ASV_262,ASV_627,0.3474576271186441,-0.0249530820962747
ASV_116,ASV_627,0.3644067796610169,0.342426738590086
ASV_284,ASV_627,0.3050847457627119,0.115765647522017
ASV_627,ASV_662,0.3644067796610169,0.368008773263011
ASV_277,ASV_627,0.3813559322033898,0.00531159910517914
ASV_548,ASV_627,0.2966101694915254,0.221683180427264
ASV_141,ASV_400,0.3813559322033898,0.0115983433263709
